    time   dayofyr   metabc(2)   strucc(2)    som1c(1)    som1c(2)    som2c(1)    som2c(2)      som3c
1817.42  166     22.1869    179.8116     33.1854     68.3457     28.7387   1153.1370   877.5762
1817.42  167     22.1543    179.8045     33.2140     68.3660     28.8120   1153.1370   877.5750
1817.42  168     22.0966    179.7901     33.2262     68.3886     28.8441   1153.1282   877.5743
1817.42  169     22.0420    179.7802     33.2286     68.4109     28.8502   1153.1145   877.5735
1817.42  170     22.0449    179.7964     33.2310     68.4282     28.8563   1153.1038   877.5728
1817.42  171     22.0751    179.8265     33.2334     68.4430     28.8623   1153.0955   877.5721
1817.42  172     22.1164    179.8636     33.2360     68.4569     28.8684   1153.0872   877.5716
1817.42  173     22.1747    179.9100     33.2386     68.4693     28.8744   1153.0798   877.5709
1817.42  174     22.2428    179.9617     33.2413     68.4805     28.8804   1153.0740   877.5701
1817.42  175     22.3120    180.0155     33.2440     68.4917     28.8863   1153.0681   877.5694
1817.42  176     22.0920    179.9380     33.3907     68.5264     29.2384   1153.1075   877.5677
1817.42  177     21.8927    179.8610     33.4343     68.5561     29.3732   1153.1112   877.5662
1817.42  178     21.8055    179.8306     33.4593     68.5758     29.4582   1153.1127   877.5652
1817.42  179     21.5190    179.7095     33.5325     68.6095     29.7536   1153.1412   877.5633
1817.42  180     21.3474    179.6393     33.5546     68.6343     29.8775   1153.1439   877.5618
1817.42  181     21.3002    179.6292     33.5691     68.6519     29.9715   1153.1473   877.5611
1817.42  182     21.3430    179.6644     33.5797     68.6648     30.0476   1153.1508   877.5604
1817.50  183     21.3917    179.6779     33.5805     68.6780     30.0538   1153.1415   877.5596
1817.50  184     21.4810    179.7141     33.5815     68.6881     30.0600   1153.1342   877.5589
1817.50  185     21.5897    179.7630     33.5825     68.6964     30.0660   1153.1283   877.5584
1817.50  186     21.7097    179.8214     33.5835     68.7037     30.0719   1153.1234   877.5582
1817.50  187     21.8377    179.8879     33.5846     68.7104     30.0779   1153.1205   877.5579
1817.50  188     21.9624    179.9575     33.5858     68.7174     30.0839   1153.1166   877.5577
1817.50  189     22.0314    180.0045     33.6474     68.7291     30.4587   1153.1769   877.5569
1817.50  190     22.1179    180.0634     33.6480     68.7397     30.4647   1153.1710   877.5562
1817.50  191     22.1555    180.1019     33.6553     68.7536     30.5360   1153.1749   877.5557
1817.50  192     22.1946    180.1399     33.6559     68.7664     30.5417   1153.1671   877.5550
1817.50  193     22.2735    180.1949     33.6565     68.7754     30.5473   1153.1627   877.5545
1817.50  194     22.3051    180.2301     33.6640     68.7882     30.6098   1153.1666   877.5538
1817.50  195     22.2721    180.2388     33.6737     68.8068     30.6967   1153.1715   877.5530
1817.50  196     22.2269    180.2416     33.6743     68.8260     30.7023   1153.1608   877.5518
1817.50  197     22.2825    180.2878     33.6749     68.8369     30.7078   1153.1549   877.5511
1817.50  198     22.3664    180.3481     33.6757     68.8455     30.7134   1153.1510   877.5508
1817.50  199     22.4668    180.4177     33.6765     68.8530     30.7190   1153.1476   877.5506
1817.50  200     22.5694    180.4913     33.6774     68.8607     30.7247   1153.1442   877.5504
1817.50  201     21.9523    180.2500     33.7228     68.9279     31.0870   1153.1215   877.5472
1817.50  202     21.3610    180.0044     33.7304     68.9847     31.2654   1153.0643   877.5440
1817.50  203     20.8033    179.7601     33.7305     69.0306     31.4398   1153.0090   877.5408
1817.50  204     20.2610    179.5108     33.7090     69.0670     31.8002   1152.9877   877.5377
1817.50  205     19.7454    179.2629     33.6859     69.0939     31.9751   1152.9498   877.5345
1817.50  206     19.2646    179.0216     33.6580     69.1116     32.1433   1152.9164   877.5313
1817.50  207     18.8090    178.7833     33.6243     69.1213     32.3131   1152.8976   877.5284
1817.50  208     18.3856    178.5529     33.5869     69.1238     32.4762   1152.8718   877.5255
1817.50  209     17.9991    178.3345     33.5469     69.1201     32.6314   1152.8503   877.5228
1817.50  210     17.5928    178.1002     33.4487     69.1101     32.9574   1152.8690   877.5196
1817.50  211     17.2025    177.8672     33.3919     69.0938     33.1180   1152.8488   877.5167
1817.50  212     16.8280    177.6363     33.2665     69.0721     33.4364   1152.8695   877.5137
1817.50  213     16.4722    177.4090     33.1983     69.0452     33.5911   1152.8519   877.5110
1817.58  214     16.1434    177.1792     33.1284     69.0136     33.7421   1152.8358   877.5084
1817.58  215     15.8316    176.9549     33.0563     68.9777     33.8918   1152.8202   877.5057
1817.58  216     15.5433    176.7401     32.9824     68.9384     34.0393   1152.8057   877.5025
1817.58  217     15.2356    176.5090     32.8984     68.8920     34.2006   1152.7961   877.4996
1817.58  218     14.9448    176.2825     32.8103     68.8410     34.3634   1152.7843   877.4966
1817.58  219     14.6490    176.0483     32.7164     68.7837     34.5304   1152.7750   877.4937
1817.58  220     14.3814    175.8274     32.6201     68.7241     34.6955   1152.7651   877.4905
1817.58  221     14.1546    175.6285     32.5242     68.6647     34.8546   1152.7578   877.4876
1817.58  222     13.9796    175.4618     32.4357     68.6104     34.9975   1152.7534   877.4852
1817.58  223     13.8579    175.3300     32.3574     68.5632     35.1213   1152.7516   877.4832
1817.58  224     13.7883    175.2340     32.2897     68.5240     35.2269   1152.7526   877.4815
1817.58  225     13.7628    175.1682     32.2279     68.4905     35.3224   1152.7545   877.4798
1817.58  226     13.7775    175.1304     32.1703     68.4615     35.4111   1152.7577   877.4786
1817.58  227     13.8207    175.1131     32.1179     68.4368     35.4914   1152.7616   877.4778
1817.58  228     13.8860    175.1123     32.0691     68.4150     35.5663   1152.7650   877.4766
1817.58  229     13.9670    175.1245     32.0259     68.3970     35.6327   1152.7689   877.4759
1817.58  230     13.9868    175.0995     32.0227     68.3720     35.6376   1152.7538   877.4747
1817.58  231     14.0680    175.1180     32.0196     68.3555     35.6426   1152.7440   877.4737
1817.58  232     14.1697    175.1531     32.0165     68.3417     35.6477   1152.7362   877.4732
1817.58  233     14.2802    175.1972     32.0134     68.3291     35.6529   1152.7284   877.4725
1817.58  234     14.3986    175.2498     32.0104     68.3182     35.6581   1152.7220   877.4717
1817.58  235     14.5171    175.3053     32.0076     68.3087     35.6631   1152.7157   877.4713
1817.58  236     14.6406    175.3668     32.0048     68.3003     35.6682   1152.7103   877.4708
1817.58  237     14.7668    175.4323     32.0021     68.2930     35.6732   1152.7054   877.4705
1817.58  238     14.8975    175.5028     31.9995     68.2865     35.6782   1152.7015   877.4703
1817.58  239     15.0336    175.5789     31.9970     68.2806     35.6833   1152.6971   877.4700
1817.58  240     15.1693    175.6563     31.9945     68.2749     35.6884   1152.6927   877.4698
1817.58  241     15.2992    175.7300     31.9922     68.2696     35.6934   1152.6888   877.4695
1817.58  242     15.4266    175.8026     31.9900     68.2647     35.6984   1152.6849   877.4693
1817.58  243     15.5574    175.8781     31.9878     68.2601     35.7033   1152.6810   877.4688
1817.58  244     15.6930    175.9574     31.9857     68.2557     35.7084   1152.6776   877.4683
1817.67  245     15.8552    176.0230     31.9835     68.2514     35.7138   1152.6746   877.4681
1817.67  246     16.0201    176.0916     31.9814     68.2473     35.7192   1152.6711   877.4678
1817.67  247     15.9178    176.0052     31.8453     68.2271     36.0592   1152.7261   877.4659
1817.67  248     15.9950    176.0271     31.8104     68.2178     36.1373   1152.7334   877.4651
1817.67  249     16.0407    176.0314     31.8081     68.2072     36.1427   1152.7212   877.4639
1817.67  250     16.1466    176.0707     31.8058     68.2007     36.1480   1152.7139   877.4632
1817.67  251     16.2725    176.1222     31.8037     68.1954     36.1533   1152.7075   877.4625
1817.67  252     16.3754    176.1615     31.8015     68.1892     36.1588   1152.6987   877.4620
1817.67  253     16.4968    176.2109     31.7996     68.1847     36.1640   1152.6924   877.4612
1817.67  254     16.5975    176.2487     31.7978     68.1801     36.1691   1152.6855   877.4608
1817.67  255     16.7157    176.2966     31.7961     68.1765     36.1742   1152.6802   877.4603
1817.67  256     16.8391    176.3479     31.7945     68.1735     36.1793   1152.6748   877.4598
1817.67  257     16.9586    176.3965     31.7930     68.1711     36.1841   1152.6709   877.4595
1817.67  258     17.0767    176.4443     31.7917     68.1690     36.1888   1152.6665   877.4593
1817.67  259     17.1933    176.4908     31.7905     68.1674     36.1932   1152.6626   877.4590
1817.67  260     17.3084    176.5362     31.7894     68.1661     36.1973   1152.6592   877.4586
1817.67  261     17.4233    176.5816     31.7885     68.1650     36.2014   1152.6558   877.4583
1817.67  262     17.5370    176.6268     31.7876     68.1642     36.2055   1152.6523   877.4581
1817.67  263     17.6503    176.6721     31.7868     68.1635     36.2095   1152.6494   877.4578
1817.67  264     17.7628    176.7171     31.7861     68.1630     36.2135   1152.6465   877.4576
1817.67  265     17.8574    176.7536     31.7854     68.1625     36.2175   1152.6426   877.4573
1817.67  266     17.8483    176.7360     31.7764     68.1618     36.2755   1152.6440   877.4566
1817.67  267     17.8458    176.7214     31.7759     68.1610     36.2793   1152.6338   877.4559
1817.67  268     17.9112    176.7416     31.7754     68.1606     36.2830   1152.6274   877.4554
1817.67  269     17.9912    176.7690     31.7750     68.1605     36.2866   1152.6230   877.4551
1817.67  270     18.0795    176.8004     31.7746     68.1605     36.2899   1152.6196   877.4549
1817.67  271     17.8204    176.6500     31.7536     68.1600     36.4894   1152.6392   877.4529
1817.67  272     17.5875    176.5087     31.7239     68.1571     36.6853   1152.6567   877.4510
1817.67  273     17.3786    176.3760     31.6879     68.1521     36.8703   1152.6685   877.4490
1817.67  274     17.2004    176.2564     31.6691     68.1458     36.9547   1152.6499   877.4473
1817.75  275     17.0723    176.1566     31.6528     68.1393     37.0262   1152.6343   877.4456
1817.75  276     16.9418    176.0545     31.6358     68.1317     37.0987   1152.6196   877.4439
1817.75  277     16.8063    175.9483     31.6179     68.1228     37.1736   1152.6099   877.4427
1817.75  278     16.7199    175.8677     31.6027     68.1146     37.2360   1152.5991   877.4417
1817.75  279     16.6664    175.8041     31.5894     68.1070     37.2907   1152.5898   877.4407
1817.75  280     16.6051    175.7359     31.5753     68.0988     37.3479   1152.5820   877.4395
1817.75  281     16.5085    175.6483     31.5586     68.0888     37.4157   1152.5734   877.4383
1817.75  282     16.4130    175.5603     31.5414     68.0781     37.4846   1152.5651   877.4368
1817.75  283     16.3918    175.5130     31.5288     68.0702     37.5342   1152.5607   877.4356
1817.75  284     16.3817    175.4715     31.5168     68.0627     37.5820   1152.5568   877.4349
1817.75  285     16.3786    175.4341     31.5052     68.0556     37.6288   1152.5541   877.4341
1817.75  286     16.4139    175.4174     31.4959     68.0501     37.6665   1152.5521   877.4337
1817.75  287     16.4505    175.4020     31.4866     68.0449     37.7050   1152.5511   877.4329
1817.75  288     16.4875    175.3872     31.4774     68.0398     37.7442   1152.5516   877.4322
1817.75  289     16.5326    175.3771     31.4687     68.0353     37.7816   1152.5521   877.4317
1817.75  290     16.5840    175.3705     31.4604     68.0311     37.8178   1152.5531   877.4310
1817.75  291     16.6379    175.3655     31.4523     68.0272     37.8541   1152.5546   877.4302
1817.75  292     16.7008    175.3656     31.4452     68.0238     37.8872   1152.5555   877.4297
1817.75  293     16.7546    175.3606     31.4170     68.0203     38.0140   1152.5804   877.4290
1817.75  294     16.8011    175.3501     31.4076     68.0161     38.0539   1152.5809   877.4285
1817.75  295     16.8185    175.3255     31.3972     68.0114     38.0984   1152.5814   877.4278
1817.75  296     16.8199    175.2930     31.3866     68.0065     38.1446   1152.5819   877.4271
1817.75  297     16.8362    175.2686     31.3771     68.0020     38.1864   1152.5819   877.4263
1817.75  298     16.8871    175.2625     31.3696     67.9986     38.2197   1152.5824   877.4256
1817.75  299     16.9674    175.2715     31.3638     67.9960     38.2465   1152.5824   877.4251
1817.75  300     17.0545    175.2845     31.3585     67.9939     38.2716   1152.5829   877.4249
1817.75  301     17.1430    175.2987     31.3535     67.9920     38.2964   1152.5834   877.4246
1817.75  302     17.0836    175.2346     31.3353     67.9868     38.3870   1152.5902   877.4234
1817.75  303     17.0787    175.1990     31.3262     67.9826     38.4305   1152.5879   877.4227
1817.75  304     17.0856    175.1694     31.3176     67.9787     38.4718   1152.5859   877.4219
1817.75  305     17.0926    175.1396     31.2998     67.9748     38.5569   1152.5952   877.4212
1817.83  306     17.1844    175.1494     31.2936     67.9721     38.5860   1152.5938   877.4205
1817.83  307     17.3088    175.1755     31.2885     67.9702     38.6106   1152.5918   877.4200
1817.83  308     17.4541    175.2125     31.2842     67.9688     38.6326   1152.5903   877.4195
1817.83  309     17.6098    175.2548     31.2802     67.9676     38.6538   1152.5898   877.4193
1817.83  310     17.7737    175.3022     31.2767     67.9668     38.6737   1152.5884   877.4190
1817.83  311     17.8716    175.3183     31.2721     67.9663     38.7008   1152.5854   877.4183
